master id,description,vampire inability,upgradable,max level,thumbnail,target type,cool time,action type,animate name,ai type,ex type,ai ex type,fun data,level,effect style,attack roate,passive,other skill,relation skill,start effect,special,buff,atk disable,melee dist,effect play,base effect,other effect,extend effect,damage style,damage effect,sound effect,atk info,note
1313,격려,0,1,2,"[0, 8, 3]",3,4,3,BUFF,BF,BF,"[[4,""BF""]]",[],"[[""TN"",1]]",0,1,0,0,[],[],[],"[[0, 5, 1, 100, 3], [0, 9, 1, 100, 3]]",0,0,[],[],[],[],0,[],"[[""BUFF_START"", 0, ""SE_MON_Pixie_Attack_01.ogg""], [""BUFF_START"", 800, ""SE_MON_Pixie_Wind_Skill_03.ogg""]]",[],0
1314,신성한 부름,0,1,4,"[0, 9, 3]",6,8,3,BUFF,RS,RS,"[[4,""RS""]]",[],"[[""TN"",1],[""TN"",1],[""TN"",1]]",0,1,0,0,[],[],[],[],0,0,[],[],[],[],0,[],"[[""BUFF_START"", 0, ""SE_MON_Pixie_Attack_01.ogg""], [""RESURRECT"", 200, ""SE_MON_COM_Recovery.ogg""]]",[],0
1315,생명 흡수,0,1,5,"[0, 0, 4]",4,3,2,ATK_2,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 2.3]]","[[""AT"",10],[""AT"",10],[""AT"",10],[""TN"",1]]",0,1,0,0,[],[],"[[1, 0, 100, 50]]",[],0,0,"[0, 1, 1, 2, 1, 0, 0]","[2, 1, 0, 1, ""eft_skill_spiritball.peft"", ""eft_skill_spiritball_dark.png""]",[],[],0,[],"[[""RANGE_START"", 0, ""SE_MON_Pixie_Attack_01.ogg""], [""RANGE_FLY"", 0, ""SE_MON_COM_Attack_ShootSmall.ogg""]]",[],0
1401,슬래쉬훅,0,1,7,"[0, 1, 4]",4,-1,1,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 1.9, ""+"", 20]]","[[""AT"",5],[""AT"",5],[""DR"",10],[""AT"",10],[""AT"",10],[""DR"",20]]",0,1,0,0,[],[],[],"[[0, 7, 1, 50, 1]]",0,0,[],[],[],[],0,[],"[[""MELEE_DASH"", 0, ""SE_MON_Yeti_Attack_01.ogg""], [""MELEE_DASH"", 700, ""SE_MON_Yeti_Attack_02.ogg""]]",[],0
1402,슬래쉬훅,0,1,7,"[0, 2, 4]",4,-1,1,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 1.9, ""+"", 20]]","[[""AT"",5],[""AT"",5],[""DR"",10],[""AT"",10],[""AT"",10],[""DR"",20]]",0,1,0,0,[],[],[],"[[0, 7, 1, 50, 1]]",0,0,[],[],[],[],0,[],"[[""MELEE_DASH"", 0, ""SE_MON_Yeti_Attack_01.ogg""], [""MELEE_DASH"", 700, ""SE_MON_Yeti_Attack_02.ogg""]]",[],0
1403,슬래쉬훅,0,1,7,"[0, 3, 4]",4,-1,1,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 1.9, ""+"", 20]]","[[""AT"",5],[""AT"",5],[""DR"",10],[""AT"",10],[""AT"",10],[""DR"",20]]",0,1,0,0,[],[],[],"[[0, 7, 1, 50, 1]]",0,0,[],[],[],[],0,[],"[[""MELEE_DASH"", 0, ""SE_MON_Yeti_Attack_01.ogg""], [""MELEE_DASH"", 700, ""SE_MON_Yeti_Attack_02.ogg""]]",[],0
1404,슬래쉬훅,0,1,7,"[0, 4, 4]",4,-1,1,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 1.9, ""+"", 20]]","[[""AT"",5],[""AT"",5],[""DR"",10],[""AT"",10],[""AT"",10],[""DR"",20]]",0,1,0,0,[],[],[],"[[0, 7, 1, 50, 1]]",0,0,[],[],[],[],0,[],"[[""MELEE_DASH"", 0, ""SE_MON_Yeti_Attack_01.ogg""], [""MELEE_DASH"", 700, ""SE_MON_Yeti_Attack_02.ogg""]]",[],0
1405,슬래쉬훅,0,1,7,"[0, 5, 4]",4,-1,1,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 1.9, ""+"", 20]]","[[""AT"",5],[""AT"",5],[""DR"",10],[""AT"",10],[""AT"",10],[""DR"",20]]",0,1,0,0,[],[],[],"[[0, 7, 1, 50, 1]]",0,0,[],[],[],[],0,[],"[[""MELEE_DASH"", 0, ""SE_MON_Yeti_Attack_01.ogg""], [""MELEE_DASH"", 700, ""SE_MON_Yeti_Attack_02.ogg""]]",[],0
1406,해비슬래쉬,0,1,7,"[0, 6, 4]",4,2,1,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 1.5], [""+""], [""DEF"", ""*"", 1.5]]","[[""AT"",10],[""DR"",10],[""AT"",10],[""DR"",10],[""AT"",10],[""TN"",1]]",0,1,0,0,[],[],[],"[[0, 1, 1, 30, 1]]",0,0,"[0, 0, 2, 2, 3, 1, 0]","[1.5, 1.2, 0, 0,  ""eft_skill_fog_sunder.peft"", ""eft_skill_fog_sunder.png""]",[],[],0,[],"[[""MELEE_DASH"", 0, ""SE_MON_Yeti_Attack_01.ogg""], [""MELEE_DASH"", 700, ""SE_MON_Yeti_Attack_02.ogg""]]",[],0
1407,파이어 버스트,0,1,5,"[0, 7, 4]",4,2,2,ATK_2,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 2.0], [""+""], [""ATTACK_TOT_HP"", ""*"", 0.28]]","[[""AT"",10],[""AT"",10],[""AT"",10],[""TN"",1]]",0,1,0,0,[],[],[],"[[0, 7, 1, 100, 2]]",0,0,"[0, 0, 2, 2, 3, 1, 510]","[1, 0.9, 0, 0, ""eft_skill_fire_bust.peft"", ""eft_skill_fire_bust.png""]",[],[],0,[],"[[""RANGE_START"", 0, ""SE_MON_Yeti_Attack_01.ogg""], [""RANGE_BOOM"", 200, ""SE_MON_Yeti_Fire_Skill_02.ogg""]]",[],0
1408,해비슬래쉬,0,1,7,"[0, 8, 4]",4,2,1,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 1.5], [""+""], [""DEF"", ""*"", 1.5]]","[[""AT"",10],[""DR"",10],[""AT"",10],[""DR"",10],[""AT"",10],[""TN"",1]]",0,1,0,0,[],[],[],"[[0, 1, 1, 30, 1]]",0,0,"[0, 0, 2, 2, 3, 1, 0]","[1.5, 1.2, 0, 0,  ""eft_skill_fog_sunder.peft"", ""eft_skill_fog_sunder.png""]",[],[],0,[],"[[""MELEE_DASH"", 0, ""SE_MON_Yeti_Attack_01.ogg""], [""MELEE_DASH"", 700, ""SE_MON_Yeti_Attack_02.ogg""]]",[],0
1409,해비슬래쉬,0,1,7,"[0, 9, 4]",4,2,1,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 1.5], [""+""], [""DEF"", ""*"", 1.5]]","[[""AT"",10],[""DR"",10],[""AT"",10],[""DR"",10],[""AT"",10],[""TN"",1]]",0,1,0,0,[],[],[],"[[0, 1, 1, 30, 1]]",0,0,"[0, 0, 2, 2, 3, 1, 0]","[1.5, 1.2, 0, 0,  ""eft_skill_fog_sunder.peft"", ""eft_skill_fog_sunder.png""]",[],[],0,[],"[[""MELEE_DASH"", 0, ""SE_MON_Yeti_Attack_01.ogg""], [""MELEE_DASH"", 700, ""SE_MON_Yeti_Attack_02.ogg""]]",[],0
1410,썌도 버스트,0,1,5,"[0, 0, 5]",4,2,2,ATK_2,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 2.0], [""+""], [""ATTACK_TOT_HP"", ""*"", 0.28]]","[[""AT"",10],[""AT"",10],[""AT"",10],[""TN"",1]]",0,1,0,0,[],[],[],"[[0, 7, 1, 100, 2]]",0,0,"[0, 0, 2, 2, 3, 1, 510]","[1, 0.9, 0, 0, ""eft_skill_fire_bust.peft"", ""eft_skill_shadow_bust.png""]",[],[],0,[],"[[""RANGE_START"", 0, ""SE_MON_Yeti_Attack_01.ogg""], [""RANGE_BOOM"", 200, ""SE_MON_Yeti_Fire_Skill_02.ogg""]]",[],0
1411,얼음의 벽,0,1,3,"[0, 1, 5]",1,4,3,BUFF,BF,BF,"[[4,""BF""]]",[],"[[""TN"",1],[""TN"",1]]",0,1,0,0,[],[],[],"[[0, 10, 1, 100, 3], [0, 11, 1, 100, 3]]",0,0,[],[],[],[],0,[],"[[""BUFF_START"", 0, ""SE_MON_Yeti_Attack_01.ogg""], [""BUFF_START"", 800, ""SE_MON_Yeti_Ice_Skill_03.ogg""]]",[],0
1412,선조의 축복,0,1,4,"[0, 2, 5]",1,4,3,BUFF,RC,RC,"[[4,""RC""]]","[[""ATTACK_TOT_HP"", ""*"", 0.5]]","[[""SD"",10],[""SD"",10],[""TN"",1]]",0,1,0,0,[],[],[],"[[1, 14, 1, 100, 3, 1] , [0, 13, 1, 100, 3]]",0,0,"[0, 0, 4, 4, 2, 0, 0]","[1, 1, 0,1,  ""eft_skill_bless_of_ancestor.peft"", ""eft_skill_bless_of_ancestor.png""]",[],[],0,[],"[[""BUFF_START"", 0, ""SE_MON_Yeti_Attack_01.ogg""], [""BUFF_START"", 900, ""SE_MON_Yeti_Fire_Skill_03.ogg""]]",[],0
1413,무리의 힘,0,1,5,"[0, 3, 5]",3,4,3,BUFF,RC,RC,"[[4,""RC""]]","[[""DIE_RATE"", ""*"", 1]]","[[""HE"",10],[""HE"",10],[""TN"",1],[""TN"",1]]",0,1,0,0,[],[],[],[],0,0,"[0, 0, 4, 4, 2, 0, 0]","[1, 1, 0,1,  ""eft_skill_cure.peft"", ""eft_skill_cure.png""]",[],[],0,[],"[[""BUFF_START"", 0, ""SE_MON_Yeti_Attack_01.ogg""], [""BUFF_START"", 800, ""SE_MON_Yeti_Wind_Skill_03.ogg""]]",[],0
1414,고요한 분노(패시브),0,0,1,"[0, 4, 5]",0,-1,4,NONE,NO,NO,"[[4,""NO""]]",[],[],0,1,155,0,[],[],[],"[[0, 5, 1, 100, 2]]",0,0,[],[],[],[],0,[],[],[],0
1415,적개심,0,0,1,"[0, 5, 5]",0,-1,4,NONE,NO,NO,"[[4,""NO""]]",[],[],0,1,8,0,[],[],[],[],0,0,[],[],[],[],0,[],"[[""BUFF_START"", 0, ""SE_MON_Yeti_Attack_01.ogg""]]",[],0
1501,물어뜯기,0,1,7,"[0, 6, 5]",4,-1,1,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 3.6]]","[[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",15]]",0,1,0,0,[],[],"[[1, 0, 100, 30]]",[],1,0,"[0, 0, 2, 2, 2, 1, 300]",[],[],[],0,[],"[[""MELEE_DASH"", 0, ""SE_MON_HellHound_Attack_01.ogg""], [""MELEE_DASH"", 400, ""SE_MON_HellHound_Attack_02.ogg""], [""MELEE_START"", 200, ""SE_MON_HellHound_Ice_Skill_01.ogg""]]",[],0
1502,물어뜯기,0,1,7,"[0, 7, 5]",4,-1,1,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 3.6]]","[[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",15]]",0,1,0,0,[],[],"[[1, 0, 100, 30]]",[],1,0,"[0, 0, 2, 2, 2, 1, 300]",[],[],[],0,[],"[[""MELEE_DASH"", 0, ""SE_MON_HellHound_Attack_01.ogg""], [""MELEE_DASH"", 400, ""SE_MON_HellHound_Attack_02.ogg""], [""MELEE_START"", 200, ""SE_MON_HellHound_Fire_Skill_01.ogg""]]",[],0
1503,물어뜯기,0,1,7,"[0, 8, 5]",4,-1,1,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 3.6]]","[[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",15]]",0,1,0,0,[],[],"[[1, 0, 100, 30]]",[],1,0,"[0, 0, 2, 2, 2, 1, 300]",[],[],[],0,[],"[[""MELEE_DASH"", 0, ""SE_MON_HellHound_Attack_01.ogg""], [""MELEE_DASH"", 400, ""SE_MON_HellHound_Attack_02.ogg""], [""MELEE_START"", 200, ""SE_MON_HellHound_Wind_Skill_01.ogg""]]",[],0
1504,물어뜯기,0,1,7,"[0, 9, 5]",4,-1,1,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 3.6]]","[[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",15]]",0,1,0,0,[],[],"[[1, 0, 100, 30]]",[],1,0,"[0, 0, 2, 2, 2, 1, 300]",[],[],[],0,[],"[[""MELEE_DASH"", 0, ""SE_MON_HellHound_Attack_01.ogg""], [""MELEE_DASH"", 400, ""SE_MON_HellHound_Attack_02.ogg""], [""MELEE_START"", 200, ""SE_MON_HellHound_Wind_Skill_01.ogg""]]",[],0
1505,물어뜯기,0,1,7,"[0, 0, 6]",4,-1,1,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 3.6]]","[[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",15]]",0,1,0,0,[],[],"[[1, 0, 100, 30]]",[],1,0,"[0, 0, 2, 2, 2, 1, 300]",[],[],[],0,[],"[[""MELEE_DASH"", 0, ""SE_MON_HellHound_Attack_01.ogg""], [""MELEE_DASH"", 400, ""SE_MON_HellHound_Attack_02.ogg""], [""MELEE_START"", 200, ""SE_MON_HellHound_Wind_Skill_01.ogg""]]",[],0
1506,기습,0,1,5,"[0, 1, 6]",4,2,1,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 1.0], [""*""], [""ATTACK_SPEED"", ""+"", 140], [""/""], [50]]","[[""AT"",10],[""AT"",10],[""AT"",10],[""TN"",1]]",0,1,0,0,[],[],[],"[[0, 8, 1, 100, 2]]",0,0,"[0, 0, 2, 2, 2, 1, 300]","[2, 0.5, 0, 1, ""eft_skill_biting_short.peft"", ""eft_skill_biting_water.png""]",[],[],0,[],"[[""MELEE_DASH"", 0, ""SE_MON_HellHound_Attack_01.ogg""], [""MELEE_DASH"", 400, ""SE_MON_HellHound_Attack_02.ogg""], [""MELEE_START"", 200, ""SE_MON_HellHound_Ice_Skill_02.ogg""]]",[],0
1507,더블어택,0,1,5,"[0, 2, 6]",4,2,1,ATK_2,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 3.7]]","[[""AT"",10],[""AT"",10],[""AT"",10],[""TN"",1]]",0,1,0,0,[],[],[],[],0,0,"[0, 0, 2, 2, 2, 1, 300]","[2, 0.5, 0, 1, ""eft_skill_biting_short.peft"", ""eft_skill_biting_fire.png""]",[],[],0,[],"[[""MELEE_DASH"", 0, ""SE_MON_HellHound_Attack_01.ogg""], [""MELEE_DASH"", 400, ""SE_MON_HellHound_Attack_02.ogg""], [""MELEE_START"", 200, ""SE_MON_HellHound_Ice_Skill_02.ogg""], [""MELEE_START"", 1200, ""SE_MON_HellHound_Ice_Skill_02.ogg""]]",[],0
1508,더블어택,0,1,5,"[0, 3, 6]",4,2,1,ATK_2,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 3.7]]","[[""AT"",10],[""AT"",10],[""AT"",10],[""TN"",1]]",0,1,0,0,[],[],[],[],0,0,"[0, 0, 2, 2, 2, 1, 300]","[2, 0.5, 0, 1, ""eft_skill_biting_short.peft"", ""eft_skill_biting_wind.png""]",[],[],0,[],"[[""MELEE_DASH"", 0, ""SE_MON_HellHound_Attack_01.ogg""], [""MELEE_DASH"", 400, ""SE_MON_HellHound_Attack_02.ogg""], [""MELEE_START"", 200, ""SE_MON_HellHound_Ice_Skill_02.ogg""], [""MELEE_START"", 1200, ""SE_MON_HellHound_Ice_Skill_02.ogg""]]",[],0
1509,더블어택,0,1,5,"[0, 4, 6]",4,2,1,ATK_2,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 3.7]]","[[""AT"",10],[""AT"",10],[""AT"",10],[""TN"",1]]",0,1,0,0,[],[],[],[],0,0,"[0, 0, 2, 2, 2, 1, 300]","[2, 0.5, 0, 1, ""eft_skill_biting_short.peft"", ""eft_skill_biting_light.png""]",[],[],0,[],"[[""MELEE_DASH"", 0, ""SE_MON_HellHound_Attack_01.ogg""], [""MELEE_DASH"", 400, ""SE_MON_HellHound_Attack_02.ogg""], [""MELEE_START"", 200, ""SE_MON_HellHound_Ice_Skill_02.ogg""], [""MELEE_START"", 1200, ""SE_MON_HellHound_Ice_Skill_02.ogg""]]",[],0
1510,기습,0,1,5,"[0, 5, 6]",4,2,1,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 1.0], [""*""], [""ATTACK_SPEED"", ""+"", 140], [""/""], [50]]","[[""AT"",10],[""AT"",10],[""AT"",10],[""TN"",1]]",0,1,0,0,[],[],[],"[[0, 8, 1, 100, 2]]",0,0,"[0, 0, 2, 2, 2, 1, 300]","[2, 0.5, 0, 1, ""eft_skill_biting_short.peft"", ""eft_skill_biting_dark.png""]",[],[],0,[],"[[""MELEE_DASH"", 0, ""SE_MON_HellHound_Attack_01.ogg""], [""MELEE_DASH"", 400, ""SE_MON_HellHound_Attack_02.ogg""], [""MELEE_START"", 200, ""SE_MON_HellHound_Ice_Skill_02.ogg""]]",[],0
1511,집단 사냥,0,1,3,"[0, 6, 6]",4,5,1,ATK_1,PN,PN,"[[7,""RIFT_DKPN""]]","[[""ATK"", ""*"", 4.1]]","[[""TN"",1],[""TN"",1]]",0,1,0,0,[],[],"[[4, 0, 100, 2]]",[],1,0,"[0, 0, 2, 2, 2, 1, 300]","[2, 0.5, 0, 1, ""eft_skill_biting_short.peft"", ""eft_skill_biting_water.png""]",[],[],0,[],"[[""MELEE_DASH"", 0, ""SE_MON_HellHound_Attack_01.ogg""], [""MELEE_DASH"", 400, ""SE_MON_HellHound_Attack_02.ogg""], [""MELEE_START"", 200, ""SE_MON_HellHound_Ice_Skill_01.ogg""]]",[],0
1512,사냥개시,0,1,3,"[0, 7, 2]",3,4,3,BUFF,BF,BF,"[[4,""BF""]]",[],"[[""TN"",1],[""TN"",1]]",0,1,0,0,[],[],[],"[[0, 5, 1, 100, 3], [0, 12, 1, 100, 3, 0, 200]]",0,0,"[0, 0, 4, 4, 2, 0, 0]","[1, 1, 0,1,  ""eft_skill_hunting_start.peft"", ""eft_skill_hunting_start.png""]",[],[],0,[],"[[""BUFF_START"", 0, ""SE_MON_HellHound_Fire_Skill_03.ogg""]]",[],0
1513,광분,0,0,1,"[0, 7, 6]",0,-1,4,NONE,NO,NO,"[[4,""NO""]]",[],[],0,1,1,0,[],[],[],[],0,0,[],[],[],[],0,[],[],[],0
1514,격돌,0,1,4,"[0, 8, 6]",4,4,1,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 7.0]]","[[""AT"",10],[""AT"",10],[""TN"",1]]",0,1,0,0,[],[],[],"[[0, 1, 1, 100, 1], [0, 7, 1, 100, 2]]",0,0,"[0, 0, 2, 2, 3, 1, 200]","[1.3, 1, 0, 0, ""eft_skill_mad_dash.peft"", ""eft_skill_crash.png""]",[],[],0,[],"[[""MELEE_DASH"", 0, ""SE_MON_HellHound_Attack_01.ogg""], [""MELEE_DASH"", 400, ""SE_MON_HellHound_Attack_02.ogg""], [""MELEE_START"", 200, ""SE_MON_HellHound_Wind_Skill_01.ogg""]]",[],0
1515,질주,0,0,1,"[0, 9, 6]",0,-1,4,NONE,NO,NO,"[[4,""NO""]]",[],[],0,1,9,0,[],[],[],[],0,0,[],[],[],[],0,[],[],[],0
1601,들쥐 사냥,0,1,8,"[0, 0, 7]",4,-1,1,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 3.7, ""-"", 20]]","[[""DR"",10],[""AT"",10],[""DR"",10],[""AT"",10],[""DR"",10],[""AT"",10],[""DR"",20]]",0,1,0,0,[],[],[],"[[0, 3, 1, 50, 2]]",0,0,"[0, 0, 2, 2, 2, 1, 120]","[1.5, 1.0, 0, 0, ""eft_skill_hunt_mouse.peft"", ""eft_skill_hunt_mouse_water.png""]",[],[],0,[],"[[""MELEE_DASH"", 0, ""SE_MON_Harpy_Attack_01.ogg""], [""MELEE_DASH"", 400, ""SE_MON_Harpy_Attack_03.ogg""], [""MELEE_START"", 200, ""SE_MON_Harpy_Attack_04.ogg""]]",[],0
1602,들쥐 사냥,0,1,8,"[0, 1, 7]",4,-1,1,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 3.7, ""-"", 20]]","[[""DR"",10],[""AT"",10],[""DR"",10],[""AT"",10],[""DR"",10],[""AT"",10],[""DR"",20]]",0,1,0,0,[],[],[],"[[0, 3, 1, 50, 2]]",0,0,"[0, 0, 2, 2, 2, 1, 120]","[1.5, 1.0, 0, 0, ""eft_skill_hunt_mouse.peft"", ""eft_skill_hunt_mouse_fire.png""]",[],[],0,[],"[[""MELEE_DASH"", 0, ""SE_MON_Harpy_Attack_01.ogg""], [""MELEE_DASH"", 400, ""SE_MON_Harpy_Attack_03.ogg""], [""MELEE_START"", 200, ""SE_MON_Harpy_Attack_04.ogg""]]",[],0
1603,들쥐 사냥,0,1,8,"[0, 2, 7]",4,-1,1,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 3.7, ""-"", 20]]","[[""DR"",10],[""AT"",10],[""DR"",10],[""AT"",10],[""DR"",10],[""AT"",10],[""DR"",20]]",0,1,0,0,[],[],[],"[[0, 3, 1, 50, 2]]",0,0,"[0, 0, 2, 2, 2, 1, 120]","[1.5, 1.0, 0, 0, ""eft_skill_hunt_mouse.peft"", ""eft_skill_hunt_mouse_wind.png""]",[],[],0,[],"[[""MELEE_DASH"", 0, ""SE_MON_Harpy_Attack_01.ogg""], [""MELEE_DASH"", 400, ""SE_MON_Harpy_Attack_03.ogg""], [""MELEE_START"", 200, ""SE_MON_Harpy_Attack_04.ogg""]]",[],0
1604,들쥐 사냥,0,1,8,"[0, 3, 7]",4,-1,1,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 3.7, ""-"", 20]]","[[""DR"",10],[""AT"",10],[""DR"",10],[""AT"",10],[""DR"",10],[""AT"",10],[""DR"",20]]",0,1,0,0,[],[],[],"[[0, 3, 1, 50, 2]]",0,0,"[0, 0, 2, 2, 2, 1, 120]","[1.5, 1.0, 0, 0, ""eft_skill_hunt_mouse.peft"", ""eft_skill_hunt_mouse_light.png""]",[],[],0,[],"[[""MELEE_DASH"", 0, ""SE_MON_Harpy_Attack_01.ogg""], [""MELEE_DASH"", 400, ""SE_MON_Harpy_Attack_03.ogg""], [""MELEE_START"", 200, ""SE_MON_Harpy_Attack_04.ogg""]]",[],0
1605,들쥐 사냥,0,1,8,"[0, 4, 7]",4,-1,1,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 3.7, ""-"", 20]]","[[""DR"",10],[""AT"",10],[""DR"",10],[""AT"",10],[""DR"",10],[""AT"",10],[""DR"",20]]",0,1,0,0,[],[],[],"[[0, 3, 1, 50, 2]]",0,0,"[0, 0, 2, 2, 2, 1, 120]","[1.5, 1.0, 0, 0, ""eft_skill_hunt_mouse.peft"", ""eft_skill_hunt_mouse_dark.png""]",[],[],0,[],"[[""MELEE_DASH"", 0, ""SE_MON_Harpy_Attack_01.ogg""], [""MELEE_DASH"", 400, ""SE_MON_Harpy_Attack_03.ogg""], [""MELEE_START"", 200, ""SE_MON_Harpy_Attack_04.ogg""]]",[],0
1606,여우 사냥,0,1,6,"[0, 5, 7]",4,2,1,ATK_3,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 2.7]]","[[""AT"",10],[""AT"",10],[""AT"",10],[""AT"",10],[""TN"",1]]",0,1,0,0,[],[],[],"[[0, 1, 2, 100, 1]]",0,0,"[0, 0, 2, 2, 2, 1, 120]","[1.5, 1, 0, 0, ""eft_skill_hunt_mouse.peft"", ""eft_skill_hunt_mouse.png""]",[],[],0,[],"[[""MELEE_DASH"", 0, ""SE_MON_Harpy_Attack_01.ogg""], [""MELEE_DASH"", 400, ""SE_MON_Harpy_Attack_03.ogg""], [""MELEE_START"", 200, ""SE_MON_Harpy_Attack_04.ogg""]]",[],0
1607,까마귀 사냥,0,1,6,"[0, 6, 7]",4,2,2,ATK_2,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 2.6]]","[[""AT"",10],[""AT"",10],[""AT"",10],[""AT"",10],[""TN"",1]]",0,1,0,0,[],[],[],[],0,0,"[0, 1, 1, 2, 1, 0, 0]","[1.5, 1.5, 0, 1, ""eft_skill_hunt_crow.peft"", ""eft_skill_hunt_crow_fire.png""]",[],[],0,[],"[[""RANGE_START"", 200, ""SE_MON_Harpy_Attack_02.ogg""], [""RANGE_FLY"", 0, ""SE_MON_COM_multi_Attack_01.ogg""]]",[],0
1608,까마귀 사냥,0,1,6,"[0, 7, 7]",4,2,2,ATK_2,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 2.6]]","[[""AT"",10],[""AT"",10],[""AT"",10],[""AT"",10],[""TN"",1]]",0,1,0,0,[],[],[],[],0,0,"[0, 1, 1, 2, 1, 0, 0]","[1.5, 1.5, 0, 1, ""eft_skill_hunt_crow.peft"", ""eft_skill_hunt_crow_wind.png""]",[],[],0,[],"[[""RANGE_START"", 200, ""SE_MON_Harpy_Attack_02.ogg""], [""RANGE_FLY"", 0, ""SE_MON_COM_multi_Attack_01.ogg""]]",[],0
1609,까마귀 사냥,0,1,6,"[0, 8, 7]",4,2,2,ATK_2,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 2.6]]","[[""AT"",10],[""AT"",10],[""AT"",10],[""AT"",10],[""TN"",1]]",0,1,0,0,[],[],[],[],0,0,"[0, 1, 1, 2, 1, 0, 0]","[1.5, 1.5, 0, 1, ""eft_skill_hunt_crow.peft"", ""eft_skill_hunt_crow_light.png""]",[],[],0,[],"[[""RANGE_START"", 200, ""SE_MON_Harpy_Attack_02.ogg""], [""RANGE_FLY"", 0, ""SE_MON_COM_multi_Attack_01.ogg""]]",[],0
1610,여우 사냥,0,1,6,"[0, 9, 7]",4,2,1,ATK_3,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 2.7]]","[[""AT"",10],[""AT"",10],[""AT"",10],[""AT"",10],[""TN"",1]]",0,1,0,0,[],[],[],"[[0, 1, 2, 100, 1]]",0,0,"[0, 0, 2, 2, 2, 1, 120]","[1.5, 1, 0, 0, ""eft_skill_hunt_mouse.peft"", ""eft_skill_hunt_mouse.png""]",[],[],0,[],"[[""MELEE_DASH"", 0, ""SE_MON_Harpy_Attack_01.ogg""], [""MELEE_DASH"", 400, ""SE_MON_Harpy_Attack_03.ogg""], [""MELEE_START"", 0, ""SE_MON_Harpy_Attack_04.ogg""]]",[],0
1611,곰 사냥,0,1,5,"[0, 0, 8]",4,3,2,ATK_2,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 7.0]]","[[""AT"",10],[""AT"",10],[""AT"",10],[""TN"",1]]",0,1,0,0,[],[],"[[7, 0, 100, 100]]",[],0,0,"[0, 1, 1, 2, 1, 1, 300]","[1.0, 1, 0, 1, ""eft_skill_hunt_bear_projectile.peft"", ""eft_skill_hunt_bear_projectile.png""]",[],[],11,"[1, 1, 0, 1, ""eft_skill_hunt_bear.peft"", ""eft_skill_hunt_bear.png""]","[[""RANGE_START"", 200, ""SE_MON_Harpy_Attack_02.ogg""]]",[],0
